conversation_id,conversation_json,sarcasm,category,sentiment
4967,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,product_quality,neutral
4861,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,technical_support,neutral
4644,"[{""speaker"": ""customer"", ""text"": ""How can I track my shipment?""}, {""speaker"": ""agent"", ""text"": ""Let me review your order details.""}]",0,billing,neutral
2485,"[{""speaker"": ""customer"", ""text"": ""I have a problem with my order was delayed again. Can you help?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me look into that for you.""}]",0,technical_support,negative
1425,"[{""speaker"": ""customer"", ""text"": ""Oh wonderful, I was charged twice. Best service ever.""}, {""speaker"": ""agent"", ""text"": ""I'm very sorry. Let me investigate this immediately.""}]",1,technical_support,negative
1217,"[{""speaker"": ""customer"", ""text"": ""Brilliant! the item is out of stock. Keep up the great work.""}, {""speaker"": ""agent"", ""text"": ""I apologize for this issue. Let me help you right away.""}]",1,delivery_issue,negative
2643,"[{""speaker"": ""customer"", ""text"": ""the item is out of stock. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,general_query,negative
3930,"[{""speaker"": ""customer"", ""text"": ""Very satisfied with resolving my issue. Thank you.""}, {""speaker"": ""agent"", ""text"": ""We appreciate your business! Have a wonderful day.""}]",0,product_quality,positive
315,"[{""speaker"": ""customer"", ""text"": ""Excellent! my refund hasn't been processed. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,delivery_issue,negative
3027,"[{""speaker"": ""customer"", ""text"": ""resolving this quickly was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,delivery_issue,positive
1428,"[{""speaker"": ""customer"", ""text"": ""Excellent! my order was cancelled without notice. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,product_quality,negative
5310,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,technical_support,neutral
4926,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,delivery_issue,neutral
114,"[{""speaker"": ""customer"", ""text"": ""Sure, my payment failed. I absolutely love this.""}, {""speaker"": ""agent"", ""text"": ""I understand your concern. Please allow me a moment.""}]",1,general_query,negative
961,"[{""speaker"": ""customer"", ""text"": ""Fantastic! I received an empty box. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,general_query,negative
3517,"[{""speaker"": ""customer"", ""text"": ""The the product quality was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,product_quality,positive
2729,"[{""speaker"": ""customer"", ""text"": ""the size is incorrect. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,technical_support,negative
1115,"[{""speaker"": ""customer"", ""text"": ""Wow, my order was cancelled without notice. You guys are really on top of things.""}, {""speaker"": ""agent"", ""text"": ""I understand your frustration. Let me look into this.""}]",1,product_quality,negative
4017,"[{""speaker"": ""customer"", ""text"": ""the customer support was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,delivery_issue,positive
5500,"[{""speaker"": ""customer"", ""text"": ""When will my order arrive?""}, {""speaker"": ""agent"", ""text"": ""Let me check the delivery estimate for you.""}]",0,delivery_issue,neutral
2146,"[{""speaker"": ""customer"", ""text"": ""the size is incorrect. Could you please fix this?""}, {""speaker"": ""agent"", ""text"": ""Of course. Let me resolve this for you.""}]",0,technical_support,negative
3865,"[{""speaker"": ""customer"", ""text"": ""Great job on the professional service. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,general_query,positive
4954,"[{""speaker"": ""customer"", ""text"": ""What's the status of my order?""}, {""speaker"": ""agent"", ""text"": ""I'll check that for you right away.""}]",0,billing,neutral
5354,"[{""speaker"": ""customer"", ""text"": ""Can you tell me about your return policy?""}, {""speaker"": ""agent"", ""text"": ""Of course! Let me explain that for you.""}]",0,delivery_issue,neutral
4986,"[{""speaker"": ""customer"", ""text"": ""Do you have this in a different size?""}, {""speaker"": ""agent"", ""text"": ""Let me check our inventory for you.""}]",0,delivery_issue,neutral
1658,"[{""speaker"": ""customer"", ""text"": ""my payment failed. I need this resolved please.""}, {""speaker"": ""agent"", ""text"": ""I'll help you with that right away.""}]",0,product_quality,negative
3168,"[{""speaker"": ""customer"", ""text"": ""resolving this quickly was perfect. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Glad we could help! Have a great day.""}]",0,product_quality,positive
1685,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with the wrong item was delivered.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,product_quality,negative
2310,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with I was charged twice.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,billing,negative
4488,"[{""speaker"": ""customer"", ""text"": ""Great job on the customer support. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,general_query,positive
2649,"[{""speaker"": ""customer"", ""text"": ""I need help with my package is damaged.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,general_query,negative
327,"[{""speaker"": ""customer"", ""text"": ""Superb! the shipping cost is too high. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,general_query,negative
605,"[{""speaker"": ""customer"", ""text"": ""Perfect timing! my package is damaged. Couldn't be better.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear that. Let me check your account.""}]",1,general_query,negative
4608,"[{""speaker"": ""customer"", ""text"": ""I'd like to update my shipping address.""}, {""speaker"": ""agent"", ""text"": ""I can help you with that.""}]",0,product_quality,neutral
3653,"[{""speaker"": ""customer"", ""text"": ""Great job on helping me track my order. Much appreciated.""}, {""speaker"": ""agent"", ""text"": ""Thank you! We're here if you need anything else.""}]",0,billing,positive
2202,"[{""speaker"": ""customer"", ""text"": ""There seems to be the product arrived broken. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,delivery_issue,negative
3110,"[{""speaker"": ""customer"", ""text"": ""Thank you for the product quality. Great service!""}, {""speaker"": ""agent"", ""text"": ""You're welcome! We're glad we could help.""}]",0,billing,positive
4767,"[{""speaker"": ""customer"", ""text"": ""What payment methods do you accept?""}, {""speaker"": ""agent"", ""text"": ""I'd be happy to explain our payment options.""}]",0,billing,neutral
3505,"[{""speaker"": ""customer"", ""text"": ""The the quick response was handled perfectly. Thanks!""}, {""speaker"": ""agent"", ""text"": ""Thank you for the kind words! We're here to help.""}]",0,technical_support,positive
1780,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the product description was misleading?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,delivery_issue,negative
1289,"[{""speaker"": ""customer"", ""text"": ""Superb! the delivery address is wrong. Really impressed with your service.""}, {""speaker"": ""agent"", ""text"": ""I apologize. Let me check what went wrong.""}]",1,general_query,negative
1894,"[{""speaker"": ""customer"", ""text"": ""the shipping cost is too high. What can be done about this?""}, {""speaker"": ""agent"", ""text"": ""Let me investigate this for you right away.""}]",0,general_query,negative
3456,"[{""speaker"": ""customer"", ""text"": ""Excellent service with helping me understand. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,product_quality,positive
5410,"[{""speaker"": ""customer"", ""text"": ""Can I change my order?""}, {""speaker"": ""agent"", ""text"": ""Let me see what I can do for you.""}]",0,product_quality,neutral
2911,"[{""speaker"": ""customer"", ""text"": ""There seems to be my package is damaged. Can you check?""}, {""speaker"": ""agent"", ""text"": ""Certainly. Let me investigate this for you.""}]",0,general_query,negative
4020,"[{""speaker"": ""customer"", ""text"": ""Impressed with the clear communication. Keep it up!""}, {""speaker"": ""agent"", ""text"": ""Thank you! We strive to provide the best service.""}]",0,delivery_issue,positive
2120,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the wrong item was delivered?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,product_quality,negative
2245,"[{""speaker"": ""customer"", ""text"": ""Can you help me with the size is incorrect?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,product_quality,negative
2612,"[{""speaker"": ""customer"", ""text"": ""I need help with the wrong item was delivered.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,billing,negative
790,"[{""speaker"": ""customer"", ""text"": ""Fantastic! the item is defective. This is exactly what I paid for.""}, {""speaker"": ""agent"", ""text"": ""I sincerely apologize. Let me resolve this for you.""}]",1,technical_support,negative
1627,"[{""speaker"": ""customer"", ""text"": ""I need help with the delivery address is wrong.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,delivery_issue,negative
3687,"[{""speaker"": ""customer"", ""text"": ""the clear communication exceeded my expectations. Thanks!""}, {""speaker"": ""agent"", ""text"": ""We're so glad! Thank you for choosing us.""}]",0,general_query,positive
1974,"[{""speaker"": ""customer"", ""text"": ""I need help with my payment failed.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,technical_support,negative
2087,"[{""speaker"": ""customer"", ""text"": ""I'm having trouble with the discount code doesn't work.""}, {""speaker"": ""agent"", ""text"": ""I understand. Let me assist you with that.""}]",0,technical_support,negative
322,"[{""speaker"": ""customer"", ""text"": ""Excellent! the size is incorrect. You've outdone yourselves.""}, {""speaker"": ""agent"", ""text"": ""I'm sorry to hear this. Let me assist you immediately.""}]",1,product_quality,negative
872,"[{""speaker"": ""customer"", ""text"": ""Oh great, the delivery address is wrong. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,technical_support,negative
170,"[{""speaker"": ""customer"", ""text"": ""Oh great, I received an empty box. Just what I needed today.""}, {""speaker"": ""agent"", ""text"": ""I apologize for the inconvenience. Let me help you with that.""}]",1,technical_support,negative
3920,"[{""speaker"": ""customer"", ""text"": ""Really happy with fixing the billing error. Well done!""}, {""speaker"": ""agent"", ""text"": ""We're thrilled to hear that! Thank you.""}]",0,billing,positive
2457,"[{""speaker"": ""customer"", ""text"": ""I need help with my refund hasn't been processed.""}, {""speaker"": ""agent"", ""text"": ""I'll help you resolve this. One moment please.""}]",0,delivery_issue,negative
2806,"[{""speaker"": ""customer"", ""text"": ""Can you help me with I was charged twice?""}, {""speaker"": ""agent"", ""text"": ""Absolutely! Let me check that for you.""}]",0,technical_support,negative
4257,"[{""speaker"": ""customer"", ""text"": ""Excellent service with the product quality. Thank you!""}, {""speaker"": ""agent"", ""text"": ""Thank you for your feedback! We appreciate it.""}]",0,delivery_issue,positive
